,score,remaining_marbles,moves
4772,13,6,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (4, 5))]"
4773,13,6,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (4, 5))]"
4774,16,6,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((4, 3), (2, 3)), ((1, 3), (3, 3)), ((3, 3), (3, 5))]"
4775,16,6,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((4, 3), (2, 3)), ((1, 3), (3, 3)), ((3, 3), (3, 5))]"
4776,13,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((3, 3), (5, 3))]"
4777,12,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 3), (2, 3))]"
4778,12,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((4, 3), (2, 3))]"
4779,13,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((3, 4), (3, 2)), ((1, 3), (3, 3)), ((3, 3), (5, 3))]"
4780,14,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((4, 4), (2, 4)), ((2, 4), (2, 2)), ((3, 3), (5, 3))]"
4781,10,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((4, 2), (2, 2)), ((1, 3), (3, 3))]"
4782,13,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((4, 2), (2, 2)), ((2, 3), (0, 3))]"
4783,13,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((4, 2), (2, 2)), ((2, 3), (2, 1))]"
4784,13,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((4, 2), (2, 2)), ((2, 3), (2, 1))]"
4785,12,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((3, 2), (5, 2)), ((4, 4), (4, 2)), ((4, 2), (6, 2))]"
4786,12,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((3, 2), (5, 2)), ((4, 4), (4, 2)), ((4, 2), (6, 2))]"
4787,13,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((2, 3), (0, 3))]"
4788,10,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((1, 3), (3, 3))]"
4789,10,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((1, 3), (3, 3))]"
4790,13,5,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 0), (3, 2)), ((3, 6), (3, 4)), ((4, 2), (2, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((4, 3), (2, 3)), ((2, 3), (0, 3))]"
4791,10,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((3, 2), (5, 2)), ((4, 4), (4, 2)), ((5, 2), (3, 2)), ((3, 3), (3, 1))]"
4792,10,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((3, 2), (5, 2)), ((4, 4), (4, 2)), ((5, 2), (3, 2)), ((3, 3), (3, 1))]"
4793,10,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((2, 2), (2, 4)), ((3, 6), (3, 4)), ((3, 0), (3, 2)), ((3, 4), (1, 4)), ((0, 4), (2, 4)), ((3, 2), (5, 2)), ((4, 4), (4, 2)), ((5, 2), (3, 2)), ((3, 3), (3, 1))]"
4794,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((3, 4), (5, 4)), ((4, 3), (2, 3))]"
4795,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((3, 4), (5, 4)), ((4, 3), (2, 3))]"
4796,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((3, 4), (5, 4)), ((4, 3), (2, 3))]"
4797,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((4, 3), (2, 3)), ((3, 4), (5, 4))]"
4798,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((4, 3), (2, 3)), ((3, 4), (5, 4))]"
4799,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((4, 3), (4, 5)), ((3, 4), (3, 2))]"
4800,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((4, 3), (4, 5)), ((3, 4), (3, 2))]"
4801,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((4, 3), (4, 5)), ((3, 4), (3, 2))]"
4802,12,4,"[((5, 3), (3, 3)), ((4, 1), (4, 3)), ((5, 5), (5, 3)), ((6, 2), (4, 2)), ((2, 1), (4, 1)), ((5, 1), (3, 1)), ((2, 3), (2, 1)), ((0, 3), (2, 3)), ((1, 1), (1, 3)), ((2, 0), (2, 2)), ((3, 4), (5, 4)), ((1, 4), (3, 4)), ((4, 6), (4, 4)), ((4, 3), (4, 1)), ((2, 6), (2, 4)), ((4, 0), (4, 2)), ((6, 3), (4, 3)), ((4, 3), (4, 5)), ((2, 4), (4, 4)), ((4, 5), (4, 3)), ((6, 4), (4, 4)), ((3, 2), (1, 2)), ((0, 2), (2, 2)), ((3, 0), (3, 2)), ((4, 3), (4, 1)), ((2, 2), (4, 2)), ((3, 6), (3, 4)), ((4, 1), (4, 3)), ((2, 3), (0, 3)), ((0, 4), (0, 2)), ((4, 3), (4, 5)), ((3, 4), (3, 2))]"
